work_id,doi,title,template,fetched,in_flora,chars,osf-registration-completed,osf-registration-protocol,verdict
6962721809,10.17605/osf.io/t6x2m,Pre-Analysis Report,OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
6925166333,10.17605/osf.io/cmxya,An Automated Replication Study: Sensitivity for statistical learning in newly hatched chicks – February 2018,Preregistration Template from AsPredicted.org,True,False,2014,False,True,discard
6906464101,10.17605/osf.io/x64b5,Close replication of Schuler &amp; Wanke (2016) Study 1,Preregistration Template from AsPredicted.org,True,False,5232,False,True,discard
6962737923,10.17605/osf.io/h769w,Analysis of the Replication,OSF-Standard Pre-Data Collection Registration,True,False,226,False,True,discard
6887668770,10.17605/osf.io/67qat,Accountability Can Transform Health (ACT) Health: A Replication and Extension of Bjorkman and Svensson (2009),EGAP Registration,True,False,2170,False,True,discard
6906434310,10.17605/osf.io/u53v2,[Student Project] Evidential Value of Psychology Before and After the Replicability Crisis - Group 4,OSF-Standard Pre-Data Collection Registration,True,False,147,False,True,discard
6962844509,10.17605/osf.io/k62ue,Qualtrics file for replication of Cheung &amp; Heine (2015) Study 3,"Replication Recipe (Brandt et al., 2013): Pre-Registration",True,False,5567,False,True,discard
2903118755,10.17605/osf.io/32zyn,Replication Project 251,OSF-Standard Pre-Data Collection Registration,True,False,468,False,True,discard
2891485554,10.17605/osf.io/2h5s7,"""Surprisingly Popular"" Predictions: Replication/Extension of Lee et al. (2018)",Preregistration Template from AsPredicted.org,True,False,4349,False,True,discard
6906421268,10.17605/osf.io/tw256,Pre-Analysis Plan: Increasing Tax Compliance in Malawian Markets,EGAP Registration,True,False,3291,False,True,discard
6887717957,10.17605/osf.io/th7bz,Replication_Semrow_et_al_2019,OSF-Standard Pre-Data Collection Registration,True,False,500,False,True,discard
6962766503,10.17605/osf.io/5tcmg,Costly Action Replication,Preregistration Template from AsPredicted.org,True,False,6298,False,True,discard
6906485789,10.17605/osf.io/w336x,Replication of Experiment 2,OSF-Standard Pre-Data Collection Registration,True,False,268,False,True,discard
6887779653,10.17605/osf.io/7vjmk,Pod Assignment 1 - Replicable and Reproducible Workflow,OSF-Standard Pre-Data Collection Registration,True,False,163,False,True,discard
6887678991,10.17605/osf.io/7f2tc,Music Attachment - Replication,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",True,False,5907,False,True,discard
6887662673,10.17605/osf.io/9hx8e,Pre-Analysis Report,OSF Preregistration,True,False,1868,False,True,discard
6906257591,10.17605/osf.io/fjpmc,"Replication of Cialdini et al., 1990, Study 3","Replication Recipe (Brandt et al., 2013): Pre-Registration",True,False,8770,False,True,discard
2781385495,10.17605/osf.io/muz4e,Replication (Psych 251),OSF-Standard Pre-Data Collection Registration,True,False,553,False,True,discard
6925237747,10.17605/osf.io/894cb,Replication,Preregistration Template from AsPredicted.org,True,False,9740,False,True,discard
6887708820,10.17605/osf.io/f4rsh,"Southern Oregon University Replication Fork of Eskine, K. J., Kacinik, N. A., &amp; Prinz, J. J. (2011).",OSF-Standard Pre-Data Collection Registration,True,False,84,False,True,discard
6925157430,10.17605/osf.io/hbmye,Nelson_JournConsRes_2009_eg1q - RRTeam_unassigned - Direct Replication - 6g67,OSF Preregistration,True,False,16685,False,True,discard
6962697392,10.17605/osf.io/rbifw,Replication #1: Banerjee et al,OSF-Standard Pre-Data Collection Registration,True,False,84,False,True,discard
6887701579,10.17605/osf.io/b32ru,Pre-analysis plan for: Survey experiment on electoral support for very wealthy candidates in South Africa,EGAP Registration,True,False,1357,False,True,discard
6943916574,10.17605/osf.io/k5vz3,Replication of the Liking Gap at BYU-Idaho Winter 2019,OSF-Standard Pre-Data Collection Registration,True,False,210,False,True,discard
6906660770,10.17605/osf.io/qebau,Women's Luxury Products as Signals to Other Women: A Pre-Registered Replication and Extension,Preregistration Template from AsPredicted.org,True,False,883,False,True,discard
6887800933,10.17605/osf.io/txrfs,Pre-Analysis Report,OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
2900460544,10.17605/osf.io/gr8w4,Fake news acceptance replication,Prereg Challenge,True,False,9630,False,True,discard
6925191601,10.17605/osf.io/g57n2,Sex Differences in Social and Spatial Perspective Taking: A Replication and Extension of Tarampi et al. (2016),Prereg Challenge,True,False,22627,False,True,discard
2897450399,10.17605/osf.io/ksg7r,Perceptions of Public and Private Performance - A Replication Study,"Replication Recipe (Brandt et al., 2013): Pre-Registration",True,False,2171,False,True,discard
6943709253,10.17605/osf.io/4cvp5,[Student Project] Evidential Value of Psychology Before and After the Replicability Crisis - Group 9_2018,OSF-Standard Pre-Data Collection Registration,True,False,72,False,True,discard
6962884266,10.17605/osf.io/rz8gx,Reproducible Workflow,OSF-Standard Pre-Data Collection Registration,True,False,163,False,True,discard
6906286631,10.17605/osf.io/apzv9,Religion promote vs inhibit replication study,OSF-Standard Pre-Data Collection Registration,True,False,140,False,True,discard
6944392195,10.17605/osf.io/hrvze,PSYCH 254 Kron et al. (2013) Replication,OSF-Standard Pre-Data Collection Registration,True,False,482,False,True,discard
6906272802,10.17605/osf.io/pjw4r,Our Replication Methods and Materials,OSF-Standard Pre-Data Collection Registration,True,False,646,False,True,discard
6925347978,10.17605/osf.io/62jvk,"Replication of Capacity for Visual Features in Mental Rotation, Xu et al., Psych Science, 2015",OSF-Standard Pre-Data Collection Registration,True,False,570,False,True,discard
6906540082,10.17605/osf.io/6xdcz,Australian Replication,OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
6944048104,10.17605/osf.io/rv895,Pre-Analysis Plan,Open-Ended Registration,True,False,220,False,True,discard
6925188967,10.17605/osf.io/w2zmv,Preanalysis Plan for “Effects of Disclosure on Use of Campaign Finance Vouchers”,EGAP Registration,True,False,6414,False,True,discard
6962851504,10.17605/osf.io/fy4hz,"Replication of Fernbach, Rogers, Fox, &amp; Sloman (2013)",Preregistration Template from AsPredicted.org,True,False,6209,False,True,discard
2783063591,10.17605/osf.io/mn2zd,Experience and the reproducibility of psychological science,OSF-Standard Pre-Data Collection Registration,True,False,84,False,True,discard
6906309550,10.17605/osf.io/g24cw,Replication Bio ExPra,OSF Preregistration,True,False,6823,False,True,discard
6887754838,10.17605/osf.io/f3uxm,"Replicating Taylor et al., 2008 (Exp. 3, groups 1 and 2)","Replication Recipe (Brandt et al., 2013): Pre-Registration",True,False,4293,False,True,discard
2954884924,10.17605/osf.io/6q73v,Materials replication study,"Replication Recipe (Brandt et al., 2013): Pre-Registration",True,False,2975,False,True,discard
6925268220,10.17605/osf.io/6snyf,"Replication of Mere Exposure Effect (Zajonc, 1968) Experiment II",Prereg Challenge,True,False,3872,False,True,discard
6925191264,10.17605/osf.io/dbv2a,Tri-level Model Replication and Extension,Preregistration Template from AsPredicted.org,True,False,13145,False,True,discard
6925264481,10.17605/osf.io/k8va2,Categories and Probability (Large-Scale Study 5 Replication),OSF-Standard Pre-Data Collection Registration,True,False,84,False,True,discard
6906612246,10.17605/osf.io/fdcse,Sound Bites - Replication and Extension of Asutay &amp; Västfjäll (2017),Preregistration Template from AsPredicted.org,True,False,18725,False,True,discard
6906271241,10.17605/osf.io/9krvj,D98 Thesis - Trope replication and extension to ERN,Prereg Challenge,True,False,18558,False,True,discard
6962433839,10.17605/osf.io/4f5zp,"ML5: Replications of Payne, Burkley, &amp; Stokes (2008)",OSF-Standard Pre-Data Collection Registration,True,False,770,False,True,discard
6925103528,10.17605/osf.io/t5q2a,Pre-Analysis Report,OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
6925465693,10.17605/osf.io/s7nyz,Replication of Newport and Aslin (2004) 'Learning at a distance I. Statistical learning of non-adjacent dependencies.' Experiments 2,Prereg Challenge,True,False,3314,False,True,discard
6906656644,10.17605/osf.io/s2dc5,Replication of Ottati et al. (2015): An additional test of the earned dogmatism effect.,OSF-Standard Pre-Data Collection Registration,True,False,557,False,True,discard
6962533588,10.17605/osf.io/6pks8,Analysis of the Replication,OSF-Standard Pre-Data Collection Registration,True,False,667,False,True,discard
6906656925,10.17605/osf.io/vg4a2,Pre-Analysis Plan for Fall 2015 Los Angeles Abortion Stigma Experiment,EGAP Registration,True,False,2540,False,True,discard
6887657893,10.17605/osf.io/h8mxu,"Cockroaches 2.0 - a replication of Zajonc et al., 1969.",Prereg Challenge,True,False,5210,False,True,discard
6962200166,10.17605/osf.io/6s4bh,"Replication of Justin Kruger, Derrick Wirtz, Leaf Van Boven, T.William Altermatt (2004)",OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
6906549004,10.17605/osf.io/bst2m,Replication study 1,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",True,False,8049,False,True,discard
6943835509,10.17605/osf.io/54sx3,Cognitive control engagement during language processing: replication of Hsu and Novick (2016).,"Replication Recipe (Brandt et al., 2013): Pre-Registration",True,False,3638,False,True,discard
6925063722,10.17605/osf.io/ktc2e,Pre-registration - replication study,OSF-Standard Pre-Data Collection Registration,True,False,182,False,True,discard
6944035130,10.17605/osf.io/nb2m7,Replication HotWarm,Preregistration Template from AsPredicted.org,True,False,873,False,True,discard
6943963503,10.17605/osf.io/athgm,"Independent Partial Replication and Expansion of Roy, Weibust &amp; Miller (2007)",OSF Preregistration,True,False,17432,False,True,discard
6944201267,10.17605/osf.io/z9kuz,Stanford Replicating - UCSB Wave 1 - Method and Materials,OSF-Standard Pre-Data Collection Registration,True,False,222,False,True,discard
6906490692,10.17605/osf.io/2gw6f,Category and Probability - Study 2 Replication,OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
6943810670,10.17605/osf.io/mvjqc,Questionnaire used for replication/extension of Rios (2014) Study 2,"Replication Recipe (Brandt et al., 2013): Pre-Registration",True,False,4817,False,True,discard
6906567228,10.17605/osf.io/ux42g,Visual Cues and Food Intake: A Preregistered Replication,"Replication Recipe (Brandt et al., 2013): Pre-Registration",True,False,5455,False,True,discard
6944051663,10.17605/osf.io/txeae,ML5: Replications of Risen &amp; Gilovich (2008),OSF-Standard Pre-Data Collection Registration,True,False,580,False,True,discard
6887811568,10.17605/osf.io/pztcv,Does size of wine glasses impact on wine sales? A replication study in bars serving 250ml portions,Prereg Challenge,True,False,5219,False,True,discard
6925739300,10.17605/osf.io/n6vzg,"Replication Enos (2014, PNAS)",OSF-Standard Pre-Data Collection Registration,True,False,169,False,True,discard
6962815137,10.17605/osf.io/zge8q,Replication of Uzma Khan and Ravi Dhar (2006),OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
6925197773,10.17605/osf.io/qau5g,"Scalability of the ToM scale in a Norwegian sample: A replication attempt of Sundqvist, Holmer, Koch, &amp; Heimann (2018)",Preregistration Template from AsPredicted.org,True,False,8649,False,True,discard
6925102018,10.17605/osf.io/sz65y,Threat &amp; cleansing: Replication,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",True,False,15530,False,True,discard
6925324909,10.17605/osf.io/29jfb,Replication of Survey Experiment about a Self-serving Bias in Political Attribution,OSF Preregistration,True,False,4441,False,True,discard
6906250078,10.17605/osf.io/63h9d,Pilot Madeup replications CriticalMix,OSF-Standard Pre-Data Collection Registration,True,False,201,False,True,discard
6963239143,10.17605/osf.io/6me7j,The reproductive strategies of Allium wallichii Kunth in alpine areas with small-scale altitudinal variation,OSF Preregistration,True,False,3802,False,True,discard
6963479024,10.17605/osf.io/2y3hc,Replication - The Waiting Study: Mobile phone use and social interactions while waiting,OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
6963248390,10.17605/osf.io/6ev9q,Investigating Bull Fertility on Reproductive Success of Dairy Cows,OSF Preregistration,True,False,6666,False,True,discard
6887712111,10.17605/osf.io/d4k2b,Social Feedback and mood - Extension and Replication,"Replication Recipe (Brandt et al., 2013): Pre-Registration",True,False,2815,False,True,discard
6906432580,10.17605/osf.io/q8a9r,Pod 5 Assignment 1: Replicable &amp; Reproducible Work Flow,Open-Ended Registration,True,False,78,False,True,discard
6925278918,10.17605/osf.io/y4p3j,Yagci_JournBusRes_2009_x2XO - Boller - Direct Replication - 1y22,OSF Preregistration,True,False,55783,False,True,discard
6887728458,10.17605/osf.io/zh4vx,Better or Worse UCSB replication,OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
6887762836,10.17605/osf.io/ypcm3,Spring 2019 Pleasant Platypi Huang Student Replication,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",True,False,5289,False,True,discard
6887766210,10.17605/osf.io/umjyd,Replication Reports,OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
6943752173,10.17605/osf.io/ucbtp,Does Honesty Require Time? A preregistered replication of SEB2012 Exp1,OSF Preregistration,True,False,6575,False,True,discard
6963096003,10.17605/osf.io/frwtb,"National GDP, Science Interest, and Science Achievement: A direct replication and extension of Tucker-Drob, Cheung, and Briley (2015)","Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",True,False,13603,False,True,discard
2888291585,10.17605/osf.io/z8h9g,Replication of Greenaway et al. (2015),Preregistration Template from AsPredicted.org,True,False,5624,False,True,discard
6944106538,10.17605/osf.io/jmnsg,Pre-Analysis Plan,OSF Preregistration,True,False,5438,False,True,discard
6925128784,10.17605/osf.io/kw64v,Huang student replication: Stressors spring 2019,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",True,False,7188,False,True,discard
6887596764,10.17605/osf.io/a4yhb,Adult Replication,Preregistration Template from AsPredicted.org,True,False,2698,False,True,discard
2785217564,10.17605/osf.io/arx3n,"Replication Recipe, Rios 2014, Study 1",OSF-Standard Pre-Data Collection Registration,True,False,173,False,True,discard
6887802404,10.17605/osf.io/qye3h,UCSB Replication: Referrals,OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
6943849295,10.17605/osf.io/u74ep,Team THIS - Replicable and Reproducible Work Flow,OSF-Standard Pre-Data Collection Registration,True,False,175,False,True,discard
6962715774,10.17605/osf.io/sd7ya,Heart Strings &amp; Purse Strings- A Replication &amp; Extension,Preregistration Template from AsPredicted.org,True,False,2306,False,True,discard
7105695234,10.17605/osf.io/uyrnm,Replication in a general population sample,Preregistration Template from AsPredicted.org,True,False,3425,False,True,discard
6944205099,10.17605/osf.io/pu6wm,Pre-Analysis Plan,OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
6887751601,10.17605/osf.io/7bdav,Pre-Analysis Plan,OSF Preregistration,True,False,9892,False,True,discard
6925225183,10.17605/osf.io/e2nmk,Reflection and Reasoning in Moral Judgment Replication,OSF-Standard Pre-Data Collection Registration,True,False,507,False,True,discard
6906514744,10.17605/osf.io/9wv5m,"Bargh, J. A., &amp; Shalev, I. (2011) replication",OSF-Standard Pre-Data Collection Registration,True,False,84,False,True,discard
6925117327,10.17605/osf.io/yujzt,Replication of Topolinski et al 2014,"Replication Recipe (Brandt et al., 2013): Pre-Registration",True,False,1092,False,True,discard
2794285170,10.17605/osf.io/vks6a,Replication and Extension of: Stiller et al.,Prereg Challenge,True,False,19216,False,True,discard
6943916714,10.17605/osf.io/sdw83,Pre-Analysis Report (Interruptions in WM-processes),OSF-Standard Pre-Data Collection Registration,True,False,72,False,True,discard
6906510797,10.17605/osf.io/v6m2k,Replication Reports,OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
6887864846,10.17605/osf.io/y5s7v,Pre-Analysis Report,OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
6962673750,10.17605/osf.io/ph6tm,Pre-Analysis Report,OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
6887687581,10.17605/osf.io/rv98d,Exploring the Non-Replicability of the Ego Depletion Effect,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",True,False,8329,False,True,discard
6962620958,10.17605/osf.io/k9jd6,"Replication of Foster &amp; Diab, Study 2 (2017, Journal or Applied Social Psychology)","Replication Recipe (Brandt et al., 2013): Pre-Registration",True,False,10348,False,True,discard
6962868211,10.17605/osf.io/pu25h,Offloading Memory Replication,Preregistration Template from AsPredicted.org,True,False,7264,False,True,discard
6944150543,10.17605/osf.io/94s7z,Jealousy as a Function of Rival Characteristics: A Replication Study - (Prolific),"Replication Recipe (Brandt et al., 2013): Pre-Registration",True,False,7770,False,True,discard
6944118923,10.17605/osf.io/w9fgb,Naturalistic Language Intervention - Elementary Replication,Preregistration Template from AsPredicted.org,True,False,5619,False,True,discard
6887753316,10.17605/osf.io/vfa4q,Mental Rotation Replication,Prereg Challenge,True,False,6103,False,True,discard
6887654988,10.17605/osf.io/gvmun,Replication of Sznycer et al 2016,"Replication Recipe (Brandt et al., 2013): Pre-Registration",True,False,3042,False,True,discard
6944020384,10.17605/osf.io/gz3sq,Replication of Karpicke and Blunt (2011),OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
6944199858,10.17605/osf.io/ms64g,Using Repetitive Flexion Movements to Stimulate the Approach System: A Direct and Conceptual Replication,Preregistration Template from AsPredicted.org,True,False,22397,False,True,discard
6963173925,10.17605/osf.io/r8wu7,"1.1. Is racial group membership associated to gaze-mediated orienting of visual attention? A replication of Pavan et al., 2011 with German participants.",Prereg Challenge,True,False,7339,False,True,discard
6887766451,10.17605/osf.io/uwtsj,Pre-Analysis Plan,Open-Ended Registration,True,False,749,False,True,discard
6906568448,10.17605/osf.io/g49af,VG TF Reanalysis,Open-Ended Registration,True,False,1168,False,True,discard
6906356685,10.17605/osf.io/aedp5,Leibowitz 251 Replication,OSF-Standard Pre-Data Collection Registration,True,False,462,False,True,discard
2900443611,10.17605/osf.io/crnsh,AQ Connectives Null Replication,Preregistration Template from AsPredicted.org,True,False,1367,False,True,discard
6944069753,10.17605/osf.io/zr8hk,"Replication of Topolinski, Linder &amp; Freudenberg (2014)","Replication Recipe (Brandt et al., 2013): Pre-Registration",True,False,2056,False,True,discard
6943813821,10.17605/osf.io/pz2xr,Replication of pre-registered study,OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
6943970510,10.17605/osf.io/uvke6,Pre-analysis plan for: List experiment on vote buying and request-fulfilling in South Africa,EGAP Registration,True,False,1601,False,True,discard
6887750208,10.17605/osf.io/8yfjb,Schnall and Johnson Student Replication (2018),"Replication Recipe (Brandt et al., 2013): Pre-Registration",True,False,2889,False,True,discard
6887842044,10.17605/osf.io/h2d9m,Lewis and Lovatt replication and add on,Prereg Challenge,True,False,2483,False,True,discard
6887696972,10.17605/osf.io/69dn5,Replication with income,OSF-Standard Pre-Data Collection Registration,True,False,135,False,True,discard
