pair_id,doi_r,doi_o,outcome,link_method,pdf_source,parse_method,has_abs,model,n_entries,pre_file,pre_rung,pre_prov,pre_resolved,pre_match,pre_outcome,pre_reason,pre_all,ft_file,ft_rung,ft_prov,ft_resolved,ft_match,ft_outcome,ft_reason,ft_all,cause
87f2f0a2f92f8e9a1c1d8116c8793398,10.1371/journal.pone.0057410,10.1037/a0022639,cannot_be_determined,llm_title_search,openalex_xml,openalex_xml,True,gpt-5.6-luna,2,cache/llm/targetoutcome_924d0909d37965d65914291988e02879_04f05cce87c9ef7d377d965ff1b5b6b1.json,abstract_or_refs,,False,,,,,cache/llm/targetoutcome_924d0909d37965d65914291988e02879_469844c45c3393f2ce800c5d20c0c36b.json,fulltext,the discussion / conclusion section of t,False,,,,cannot_be_determined|cannot_be_determined,B_fulltext_read_still_cbd
1f15f686eb57a003572eecb78829c137,10.1111/j.2044-8295.1974.tb01403.x,10.1111/j.2044-8295.1963.tb00862.x,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,2,cache/llm/targetoutcome_08b60260c051755850de826d95f5ccb7_f0f972480aeb3013f41aeca7feb61c4e.json,abstract_or_refs,,False,doi,cannot_be_determined,"Although the Stanford study is identified as a target, the supplied text does not state what it found or explicitly compare the present results with its finding.",successful|cannot_be_determined,,,,,,,,,D_no_document
4cb3a037598d5d7bb8ebf0183eb0009d,10.2466/pr0.1994.74.2.380,10.2466/pr0.1993.72.3.744,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_83c3466580b147d3fdf7fc71ae6518dd_fe4a40078cc62c2c7c6e9f36479fd7b9.json,abstract_or_refs,,True,doi,cannot_be_determined,"The supplied text identifies a replication but does not state what finding the original study reported, so agreement with it cannot be assessed.",cannot_be_determined,,,,,,,,,D_no_document
a76e2b188fdef83ac89c470d43db1303,10.1037/a0015139,10.1037/h0085321,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_847e7f269127cb94aac5ce702e2b099e_b3753cd531ebf8d082ecb2cfec4f77b7.json,abstract_or_refs,,True,doi,cannot_be_determined,"The paper identifies the 1987 survey as its replication target but only says that its results were tentatively compared with the earlier results, without stating whether the original findings were confirmed or contradicted.",cannot_be_determined,,,,,,,,,D_no_document
e09dc64839b1380dcd9e1f06bfc26028,10.1037//0021-9010.74.5.823,10.1037//0021-9010.72.4.573,cannot_be_determined,llm_author_year_search,,,True,gpt-5.4-mini,2,cache/llm/targetoutcome_476041168a81671d6ce6d672eac7f087_73560f1ef8abc7beb3d18c98acaddbed.json,abstract_or_refs,,False,named,cannot_be_determined,"The paper clearly says it is a replication/extension of Murphy and Constans (1987), but the supplied text does not report whether the original bias finding was confirmed or not.",cannot_be_determined,,,,,,,,,D_no_document
1293451ae06f5a6d3362736865d9fc54,10.1037/0893-164x.20.3.348,10.1016/j.addbeh.2004.04.018,cannot_be_determined,llm_references,html_landing,openalex_xml,True,gpt-5.6-luna,2,cache/llm/targetoutcome_1e9a8d7f2d68399ba287343676ec7b00_b444b332131c447bf3d48b57ea031ce6.json,abstract_or_refs,,True,doi,cannot_be_determined,"The paper reports that social anxiety alone was unsupported, but the supplied evidence does not state what finding Ham and Hope (2004) originally reported or explicitly compare the present result with it.",cannot_be_determined,cache/llm/targetoutcome_1e9a8d7f2d68399ba287343676ec7b00_a314127b20d2396b6383ace605af9461.json,fulltext,"the closing pages of the paper, before t",False,,,,,B_fulltext_read_still_cbd
c70504db258855e3a89e8d1869ad703a,10.1177/1077559504273684,10.1002/ab.20016,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_fd298c8e697a9c61cb44861018383af4_4f18536a10c5b28c3ef15af2dff29cf2.json,abstract_or_refs,,True,doi,cannot_be_determined,"The paper identifies itself as a replication and reports results consistent with the model, but the supplied text does not explicitly state what the original study found or whether this replication confirmed it.",cannot_be_determined,,,,,,,,,D_no_document
7a9dd4bb65d627c46cc184e457413fb9,10.1136/jmg.2008.064063,10.1038/ng.76,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_f01e06a772f8a888c8a50a05256cae3d_9e57dfdcbdd236e9fbbd29f9e7ae9cc7.json,abstract_or_refs,,False,doi,cannot_be_determined,The evidence gives a collective verdict for seven loci but does not identify which findings came from Willer et al. or say how that paper's findings individually turned out.,cannot_be_determined|cannot_be_determined,,,,,,,,,D_no_document
d26e7b513c9d9366eb971d7730fef238,10.1136/jmg.2008.064063,10.1038/ng.75,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_f01e06a772f8a888c8a50a05256cae3d_9e57dfdcbdd236e9fbbd29f9e7ae9cc7.json,abstract_or_refs,,False,doi,cannot_be_determined,The evidence gives a collective verdict for seven loci but does not identify which findings came from Kathiresan et al. or say how that paper's findings individually turned out.,cannot_be_determined|cannot_be_determined,,,,,,,,,D_no_document
77104637c3fe8506d385ac2101b105df,10.2190/gtpp-mhh3-hkcp-r2nh,10.1016/s0033-3182(92)71970-7,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_b3ae059169053d7e76cc3fea21dda4e3_e21cebdfb484e2fe6668109a9e766ac8.json,abstract_or_refs,,True,doi,cannot_be_determined,"The title identifies this as a replication and the reference list contains the matching Carroll (1992) paper, but the supplied text does not compare the current findings with Carroll's findings or state a replication verdict.",cannot_be_determined,,,,,,,,,D_no_document
0fc35160eed5a31ee8e3b0a8564f1f3f,10.1002/nur.4770170304,10.1177/019394599201400303,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_f8b9e2964942c5ba618b3ce30f6b8fd8_63df10a4fd5a1b2fc89a7069cf2ae3c9.json,abstract_or_refs,,True,doi,cannot_be_determined,"The supplied text identifies the earlier study and reports this paper's associations, but does not state the original findings or explicitly compare the new results with them.",cannot_be_determined,,,,,,,,,D_no_document
072b9ee15aaca452f6e9a361afed0fb3,10.1093/geronb/60.4.p165,10.1093/geronb/57.5.p396,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_556867a504f7707700749e209837c14a_1f71253a46d9d7db0414a21f96345a01.json,abstract_or_refs,,True,doi,cannot_be_determined,"The supplied text identifies the paper as a replication and reports results in the expected directions, but it does not explicitly state the original finding or give an overall replication verdict.",cannot_be_determined,,,,,,,,,D_no_document
9af1bf78ffa8298d4d26f945e9061144,10.1037/0002-9432.73.1.74,10.1037/0002-9432.71.3.379,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,2,cache/llm/targetoutcome_a630e9ac963e8b3bb767a56a6f7aa7c6_0356b74f55cb2d5e9ce1cb45f9cbc52c.json,abstract_or_refs,,True,doi,cannot_be_determined,"The paper clearly identifies Schwartz et al. as the replication target, but the supplied evidence does not state the original findings in enough detail or explicitly say whether this replication succeeded or failed.",cannot_be_determined,,,,,,,,,D_no_document
484d4a03dc60ac5dfaf61c4d17ee2a71,10.1017/s0272263112000113,10.1111/j.1540-4781.2009.00897.x,cannot_be_determined,llm_fulltext,html_landing,openalex_xml,True,gpt-5.6-luna,3,cache/llm/targetoutcome_aa7633522e840d56b829e66a39830526_88158a9c34bf48e7a06a2409d6dbdad7.json,abstract_or_refs,,True,doi,cannot_be_determined,"Although the paper identifies McDonough and Kim's finding as the replication target, the supplied evidence reports an interaction without stating whether the original positive prompt-type-frequency effect was confirmed or rejected.",cannot_be_determined,cache/llm/targetoutcome_aa7633522e840d56b829e66a39830526_d5b765ad7d1a05269e33881e06dea081.json,fulltext,"the closing pages of the paper, before t",True,doi,cannot_be_determined,The supplied text reports a significant interaction involving type frequency and auditory pattern discrimination but does not state whether the original positive prompt-type-frequency finding was confirmed or contradicted.,cannot_be_determined,B_fulltext_read_still_cbd
cf6089649299c5cbba4ebcb34a105007,10.1142/s0219525910002670,10.1080/019697201300001885,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_f17ed5a871b868967bb73da805f43502_8cce19cae6768ec83e03fb210bf81b8b.json,abstract_or_refs,,True,doi,cannot_be_determined,"The paper states that the larger-scale results differ from the earlier smaller-scale results, but the supplied evidence does not specify the original finding or whether this difference constitutes agreement or failure to replicate.",cannot_be_determined,,,,,,,,,D_no_document
68eb75ac3edb8bed6edf28eda1af2cc3,10.1111/1464-0597.00149,10.1037/0021-9010.81.2.134,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_2ccb515919ac7294e3347f4b9484f34f_2a60c3813b0944f7c6dc961d5e208d82.json,abstract_or_refs,,True,doi,cannot_be_determined,"The paper clearly re-tests the French–American study, but the supplied text does not state what finding of that study was confirmed or contradicted, nor provide an overall replication verdict.",cannot_be_determined,,,,,,,,,D_no_document
73ef61bd1afce288466d48fbeba1396c,10.1080/02791072.1981.10471582,10.1001/archpsyc.1974.01760110097012,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,2,cache/llm/targetoutcome_fd06c1633a13117adb68d9576ca6e047_246facd4855e04338b529ca7c71683be.json,abstract_or_refs,,True,doi,cannot_be_determined,"The title and matching cited study identify the replication target, but the supplied text gives no results or verdict about whether the original finding held.",cannot_be_determined,,,,,,,,,D_no_document
04c895800bba34d5d2a1358dbd0add03,10.1597/04-086.1,10.1597/1545-1569(1998)035<0503:csopas>2.3.co;2,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_e6b805945f3c2ecb361cc45307e9dd23_5479623f7db8307104788e8b84253dfe.json,abstract_or_refs,,True,doi,cannot_be_determined,The abstract reports the new sample's findings but does not state the original study's findings or explicitly compare the replication results with them.,cannot_be_determined,,,,,,,,,D_no_document
32ed0efdd706a7d2c13a11b71fd1d374,10.1086/208579,10.1177/002224377401100106,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_53cb58fa0975cd9c9b04b26e7ccb0e09_d35e5e923f5c1de285a688eec28f6c69.json,abstract_or_refs,,True,doi,cannot_be_determined,"The title identifies the work as a replication of the matching 1974 study, but the supplied text does not state what finding the original reported or explicitly compare the new result with that finding.",cannot_be_determined,,,,,,,,,D_no_document
578b77626a69058c07b3679325c0b043,10.1017/s1352465800013163,10.1016/0005-7967(94)90003-5,cannot_be_determined,llm_fulltext,html_landing,openalex_xml,True,gpt-5.6-luna,3,cache/llm/targetoutcome_2722a69ad5c1cba722e4bbf8a491fa39_7ff25fe2d15155b5884d93215f71c1a7.json,abstract_or_refs,,False,doi,cannot_be_determined,"Although the reported results concern appraisal and thought suppression, the supplied text does not explicitly conclude whether the 1994 findings were replicated.",cannot_be_determined|cannot_be_determined,cache/llm/targetoutcome_2722a69ad5c1cba722e4bbf8a491fa39_4ef1935ed8336efcf17b06c6867277d7.json,fulltext_body,,False,doi,cannot_be_determined,"Although the paper reports results on appraisal and thought suppression, the supplied text does not state the original 1994 findings sufficiently or give an explicit verdict about whether they were reproduced.",cannot_be_determined|cannot_be_determined,B_fulltext_read_still_cbd
515495c693f2ebe98645000c00bdd9c3,10.3389/fpsyg.2012.00056,10.1038/nn.2112,cannot_be_determined,llm_title_search,openalex_xml,openalex_xml,True,gpt-5.6-luna,2,cache/llm/targetoutcome_d981caebf3b437f4aaff6e50d0e68274_f64f0da76299ce5b41850583def9dfa3.json,abstract_or_refs,,False,doi,successful,"The paper explicitly reports comparable prediction accuracy for the spontaneous-decisions replication, which supports the reported result even though it uses response history rather than fMRI activity.",successful|successful,cache/llm/targetoutcome_d981caebf3b437f4aaff6e50d0e68274_f4b4ac47819e675663ff802b47dd75c0.json,fulltext_body,,False,named,cannot_be_determined,The authors report comparable behavioral prediction accuracy but explicitly state that this evidence is insufficient to confirm or dismiss the original fMRI finding.,cannot_be_determined|cannot_be_determined,B_fulltext_read_still_cbd
fd1dafb7de0f7edb9bad89165cd314fd,10.3389/fpsyg.2012.00056,10.1016/j.cub.2006.11.072,cannot_be_determined,llm_title_search,openalex_xml,openalex_xml,True,gpt-5.6-luna,2,cache/llm/targetoutcome_d981caebf3b437f4aaff6e50d0e68274_f64f0da76299ce5b41850583def9dfa3.json,abstract_or_refs,,False,doi,successful,"The paper explicitly reports comparable prediction accuracy for the hidden-intentions replication, supporting the reported classification result despite using response history instead of fMRI activity.",successful|successful,cache/llm/targetoutcome_d981caebf3b437f4aaff6e50d0e68274_f4b4ac47819e675663ff802b47dd75c0.json,fulltext_body,,False,named,cannot_be_determined,"The new behavioral classifier achieved comparable accuracy, but the authors do not treat that result as establishing whether Haynes et al.'s fMRI finding holds.",cannot_be_determined|cannot_be_determined,B_fulltext_read_still_cbd
0bba9f9cb51ae0b7b4e41873960dbd6c,10.1111/j.0023-8333.2006.00348.x,10.2307/3587583,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,2,cache/llm/targetoutcome_8b95aa6008e8d1c4377c9946fa775625_9c7a231c47bf6a58f518e1302f352104.json,abstract_or_refs,,True,doi,cannot_be_determined,The paper clearly identifies the target but the supplied evidence does not state the original finding or explicitly conclude whether this replication succeeded or failed.,cannot_be_determined,,,,,,,,,D_no_document
4f106c5aef7b082c3830f735c6ea5960,10.1123/jsep.13.2.174,10.1123/jsp.7.3.296,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_89288efbecb185b8050924e7c4e1034c_8fcbecfaaab7226b7857a455146049fc.json,abstract_or_refs,,True,doi,cannot_be_determined,"The paper identifies itself as a replication of the matching Weinberg et al. study, but the supplied text does not state what the original found or give an explicit comparison sufficient to determine whether this replication succeeded.",cannot_be_determined,,,,,,,,,D_no_document
5fa0522165157577ded6bc03c7336264,,10.1111/j.1365-2648.1989.tb01469.x,cannot_be_determined,llm_title_search,,,True,gpt-5.4-mini,2,cache/llm/targetoutcome_b41d275d774dad3025f3422db496c6f4_5503de6794cb3ec5265b9b745e047a23.json,abstract_or_refs,,True,doi,successful,"The paper reports the same nurse-patient discrepancy as a major finding, so the original result was supported rather than contradicted.",successful,,,,,,,,,D_no_document
69b35f4769d6706475ef582c8d31f1d8,10.2466/pms.2002.94.3.867,10.1017/s1352465899273079,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_82d58aef230b30ea62b5a890ba6e7d16_21ba775c4bf563289d828389f8fa02d2.json,abstract_or_refs,,True,doi,cannot_be_determined,"The paper identifies itself as a replication and reports improvement, but the supplied evidence does not state what finding the Lancioni and Markus study originally reported, so agreement with that finding cannot be determined.",cannot_be_determined,,,,,,,,,D_no_document
4dcda6b01c76b9936daa96499186bfab,10.11575/prism/9551,10.11575/prism/9552,cannot_be_determined,llm_title_search,openalex_xml,openalex_xml,True,gpt-5.6-luna,2,cache/llm/targetoutcome_990dec6355c27d08d2022bb9837819e8_037f32336964ebbcc3d2f270fbe3c825.json,abstract_or_refs,,False,only,cannot_be_determined,The supplied evidence identifies the 1992 baseline as the replication target but provides no comparison or verdict about whether its findings were reproduced.,cannot_be_determined,cache/llm/targetoutcome_990dec6355c27d08d2022bb9837819e8_8275a1ad47ca78470e208169fb6e4f2f.json,fulltext,"the closing pages of the paper, before t",True,named,cannot_be_determined,The supplied text establishes that the 1998 survey re-tested the 1992 Washington State baseline but does not state how the replication compared with that study's findings.,cannot_be_determined,B_fulltext_read_still_cbd
201c014782c0f3a46d898316bb74918c,,10.1080/07421222.1996.11518099,cannot_be_determined,llm_references,,,True,gpt-5.4-mini,3,cache/llm/targetoutcome_a2a09d9c9e127e1f99e720c5dd118599_4a2f34c9ade0948a0438bd34ac6537a2.json,abstract_or_refs,,True,doi,cannot_be_determined,The abstract clearly frames the paper as a replication of the original framework but does not state whether the re-test confirmed or contradicted the original finding.,cannot_be_determined,,,,,,,,,D_no_document
4ad925fe1db39890999ac44fee2831ef,10.1111/j.1745-493x.2004.tb00175.x,10.1111/j.1540-5915.1998.tb01358.x,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_10ccb9b02f6ee529f6b1688292c204f9_48b71b14099a3a37eb6e294656047658.json,abstract_or_refs,,True,doi,cannot_be_determined,The supplied text identifies the replication target but provides no result or verdict about whether the earlier finding was reproduced.,cannot_be_determined,,,,,,,,,D_no_document
ffb5664cbf0da29e820078d2ba254728,10.1093/hmg/ddu041,10.1038/ng.1051,cannot_be_determined,llm_title_search,openalex_xml,openalex_xml,True,gpt-5.6-luna,2,cache/llm/targetoutcome_89eb18eaed6ef485ebe96850d8d99106_0a9d522f00d0a4c488ede5c67e33dced.json,abstract_or_refs,,False,,,,,cache/llm/targetoutcome_89eb18eaed6ef485ebe96850d8d99106_60ae0c3301f5ce96dfd0869d1abca649.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,The supplied evidence does not identify which of this paper's tested loci came from Stolk et al. or state a result specific to that original.,cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|successful|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined,B_fulltext_read_still_cbd
1ce08ad3eafd333c8fd74fbc4459827e,10.1093/hmg/ddu041,10.1007/s00439-010-0878-4,cannot_be_determined,llm_title_search,openalex_xml,openalex_xml,True,gpt-5.6-luna,2,cache/llm/targetoutcome_89eb18eaed6ef485ebe96850d8d99106_0a9d522f00d0a4c488ede5c67e33dced.json,abstract_or_refs,,False,,,,,cache/llm/targetoutcome_89eb18eaed6ef485ebe96850d8d99106_60ae0c3301f5ce96dfd0869d1abca649.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,"The supplied table indicates that He et al. is among the candidate-gene sources, but does not state a specific outcome for its finding.",cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|successful|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined,B_fulltext_read_still_cbd
e825309845b700623d7a65fad4121f4d,10.1093/hmg/ddu041,10.1210/jc.84.9.3146,cannot_be_determined,llm_title_search,openalex_xml,openalex_xml,True,gpt-5.6-luna,2,cache/llm/targetoutcome_89eb18eaed6ef485ebe96850d8d99106_0a9d522f00d0a4c488ede5c67e33dced.json,abstract_or_refs,,False,,,,,cache/llm/targetoutcome_89eb18eaed6ef485ebe96850d8d99106_60ae0c3301f5ce96dfd0869d1abca649.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,"The candidate-gene table identifies the Weel et al. record as a source, but the supplied text does not provide a specific author-level conclusion about that result.",cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|successful|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined,B_fulltext_read_still_cbd
0fe20e4848554b3d0398aa1a59ff198a,10.1177/1352458511432741,10.1093/hmg/ddp542,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_3f7aae8596abea2cc93c09c00a351b9b_d7ad1c3ad403a249ad4c8e8376f5e070.json,abstract_or_refs,,False,doi,cannot_be_determined,The paper explicitly corroborates TMEM39A but does not state how the other six findings from the same original study came out in this replication.,cannot_be_determined|successful|successful|cannot_be_determined,,,,,,,,,D_no_document
ceea460236c59a02f674aca0c0a35398,10.1177/1352458511432741,10.1177/1352458509355071,cannot_be_determined,llm_references,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_3f7aae8596abea2cc93c09c00a351b9b_d7ad1c3ad403a249ad4c8e8376f5e070.json,abstract_or_refs,,False,doi,cannot_be_determined,The supplied abstract identifies CNR1 as a tested prior association but gives no result or verdict for it.,cannot_be_determined|successful|successful|cannot_be_determined,,,,,,,,,D_no_document
114c539cb5b4c8197eb1fdd7d0d120dc,10.1038/sj.bjc.6605977,10.1038/ng2085,cannot_be_determined,llm_title_search,openalex_xml,openalex_xml,True,gpt-5.6-luna,2,cache/llm/targetoutcome_fc010db0c2cbe6e3405434eaebe9455d_8096d45793bc0336fe80d47c7f7813ce.json,abstract_or_refs,,False,only,cannot_be_determined,"The paper clearly re-tests at least one previously reported association, but the supplied text does not identify which specific published study or studies were the targets or assign the replication result to any one of them.",cannot_be_determined,cache/llm/targetoutcome_fc010db0c2cbe6e3405434eaebe9455d_0d141ff7192a0a2574d374e8a1b91643.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,The supplied text reports the rs6983267 result in a table but does not state an author verdict linking that result to the Tomlinson finding.,successful|cannot_be_determined|successful|cannot_be_determined|successful|cannot_be_determined,B_fulltext_read_still_cbd
8906c103f0dbcbc619a6679a7b87e3a5,10.1038/sj.bjc.6605977,10.1038/ng.262,cannot_be_determined,llm_title_search,openalex_xml,openalex_xml,True,gpt-5.6-luna,2,cache/llm/targetoutcome_fc010db0c2cbe6e3405434eaebe9455d_8096d45793bc0336fe80d47c7f7813ce.json,abstract_or_refs,,False,only,cannot_be_determined,"The paper clearly re-tests at least one previously reported association, but the supplied text does not identify which specific published study or studies were the targets or assign the replication result to any one of them.",cannot_be_determined,cache/llm/targetoutcome_fc010db0c2cbe6e3405434eaebe9455d_0d141ff7192a0a2574d374e8a1b91643.json,fulltext,"the closing pages of the paper, before t",False,,,,successful|cannot_be_determined|successful|cannot_be_determined|successful|cannot_be_determined,B_fulltext_read_still_cbd
3fd8aa83ec8e60839eb602a32b83ffe2,10.1038/sj.bjc.6605977,10.1038/ng.133,cannot_be_determined,llm_title_search,openalex_xml,openalex_xml,True,gpt-5.6-luna,2,cache/llm/targetoutcome_fc010db0c2cbe6e3405434eaebe9455d_8096d45793bc0336fe80d47c7f7813ce.json,abstract_or_refs,,False,only,cannot_be_determined,"The paper clearly re-tests at least one previously reported association, but the supplied text does not identify which specific published study or studies were the targets or assign the replication result to any one of them.",cannot_be_determined,cache/llm/targetoutcome_fc010db0c2cbe6e3405434eaebe9455d_0d141ff7192a0a2574d374e8a1b91643.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,The supplied evidence includes Tenesa-associated SNP results in tables but does not give a prose conclusion about whether that original study's finding was replicated.,successful|cannot_be_determined|successful|cannot_be_determined|successful|cannot_be_determined,B_fulltext_read_still_cbd
5bd0e80dce36e8b8e2d4a3d2784a154e,,10.2307/3090139,cannot_be_determined,llm_references,,,True,gpt-5.4-mini,2,cache/llm/targetoutcome_fe1d5c9b6febd79799f980edbc0f3f9e_9d5bb486df4110e24910c601fd2bd094.json,abstract_or_refs,,True,doi,cannot_be_determined,"The supplied text clearly names Paxton & Moody (2003) as the replication target, but it gives no substantive results or conclusion about whether that finding was supported.",cannot_be_determined,,,,,,,,,D_no_document
ada8e20ec7bffea6a0dcda56da1b0928,,10.1037/a0021524,cannot_be_determined,llm_references,,,True,gpt-5.4-mini,6,cache/llm/targetoutcome_744219c358797c8490e46ef3d5f0a19c_b691996ff5229ad1ffd76629aab6d344.json,abstract_or_refs,,True,doi,cannot_be_determined,The supplied text identifies the Bem experiment as the replication target but does not state whether the replication succeeded or failed.,cannot_be_determined,,,,,,,,,D_no_document
785a211fc059785fea9c254c2383fd97,10.3402/ejpt.v6.29313,10.1001/jama.290.5.643,cannot_be_determined,llm_author_year_search,epmc_xml,epmc_xml,True,gpt-5.6-luna,2,cache/llm/targetoutcome_e4d9a62ea7d175ef93c8819645f64904_22971670219b8645e21fd1c6333842f6.json,abstract_or_refs,,False,,,,cannot_be_determined|cannot_be_determined,cache/llm/targetoutcome_e4d9a62ea7d175ef93c8819645f64904_d4676473a209abbecfd240da81c4c8cd.json,fulltext,the discussion / conclusion section of t,False,named,cannot_be_determined,The supplied text shows that the STEPP was re-tested in a new sample but does not state whether its original finding was replicated.,cannot_be_determined|cannot_be_determined,B_fulltext_read_still_cbd
ec33d42310bb97071c76a9524182bf16,10.3402/ejpt.v6.29313,10.1542/peds.2006-0406,cannot_be_determined,llm_author_year_search,epmc_xml,epmc_xml,True,gpt-5.6-luna,2,cache/llm/targetoutcome_e4d9a62ea7d175ef93c8819645f64904_22971670219b8645e21fd1c6333842f6.json,abstract_or_refs,,False,,,,cannot_be_determined|cannot_be_determined,cache/llm/targetoutcome_e4d9a62ea7d175ef93c8819645f64904_d4676473a209abbecfd240da81c4c8cd.json,fulltext,the discussion / conclusion section of t,False,named,cannot_be_determined,The supplied text shows that the CTSQ was re-tested in a new sample but does not state whether its original finding was replicated.,cannot_be_determined|cannot_be_determined,B_fulltext_read_still_cbd
e29d1cced5006583477386a3c4ac9a29,10.11575/prism/9528,10.11575/prism/9529,cannot_be_determined,llm_title_search,openalex_xml,openalex_xml,True,gpt-5.6-luna,2,cache/llm/targetoutcome_e00b302863f879909ea8e68ecb1b7227_22dd3fefd76618de32920285e04648b5.json,abstract_or_refs,,True,doi,cannot_be_determined,"The report identifies itself as a replication of the earlier Washington State adolescent gambling survey, but the supplied abstract gives no results or verdict about whether the original findings held.",cannot_be_determined,cache/llm/targetoutcome_e00b302863f879909ea8e68ecb1b7227_250e64e1b95472af5627637dc14593ed.json,fulltext,the discussion / conclusion section of t,True,named,cannot_be_determined,"The paper clearly re-tests the 1993 adolescent survey, but the supplied evidence does not state the original finding sufficiently to determine whether this replication agreed with it overall.",cannot_be_determined,B_fulltext_read_still_cbd
00b3e56229b037cf924c8089e616220a,10.48550/arxiv.1504.07713,10.1109/scam.2008.14,cannot_be_determined,llm_references,row_url,pdfminer,True,gpt-5.4-mini,4,cache/llm/targetoutcome_c46015881ee6145a2055eff089ba44aa_8e0b8e636383f164d08cc0c68d936358.json,abstract_or_refs,,True,doi,cannot_be_determined,"The paper clearly identifies a direct replication of Krinke's code-stability study, but the supplied evidence does not report what it found.",cannot_be_determined,cache/llm/targetoutcome_c46015881ee6145a2055eff089ba44aa_2e98345b18f1b63658b9faef18451b47.json,fulltext,the discussion / conclusion section of t,False,only,successful,The authors explicitly say their results validate the prior finding and report the same direction of effect for cloned versus non-cloned code.,successful,A_fulltext_settled_but_carried_cbd_shipped
3c5bc1ee0e2435ccaaec426fc218522e,10.3233/blc-150027,10.1158/1078-0432.ccr-04-1101,cannot_be_determined,llm_references,openalex_xml,openalex_xml,True,gpt-5.6-luna,2,cache/llm/targetoutcome_6d76e4ce2824ce77d6f025ae26da0067_c7f32aea494409f6885a9f7e865a25c1.json,abstract_or_refs,,False,doi,cannot_be_determined,The paper states that only six of 114 SNP associations replicated overall but does not identify the result attributable to this particular study.,cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined,cache/llm/targetoutcome_6d76e4ce2824ce77d6f025ae26da0067_265962ed3e5e2a2812d1b0f03db09a46.json,fulltext_body,,False,,,,mixed|mixed|successful|successful|successful|successful|successful|failed|successful|successful|successful,B_fulltext_read_still_cbd
478e9373d627bb92f85a5d66db304f71,10.3233/blc-150027,10.1016/j.cancergencyto.2008.02.015,cannot_be_determined,llm_references,openalex_xml,openalex_xml,True,gpt-5.6-luna,2,cache/llm/targetoutcome_6d76e4ce2824ce77d6f025ae26da0067_c7f32aea494409f6885a9f7e865a25c1.json,abstract_or_refs,,False,doi,cannot_be_determined,The paper states that only six of 114 SNP associations replicated overall but does not identify the result attributable to this particular study.,cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined|cannot_be_determined,cache/llm/targetoutcome_6d76e4ce2824ce77d6f025ae26da0067_265962ed3e5e2a2812d1b0f03db09a46.json,fulltext_body,,False,,,,mixed|mixed|successful|successful|successful|successful|successful|failed|successful|successful|successful,B_fulltext_read_still_cbd
